program,category,sector,upcs,gtins,mpns,product_name,company_name,city,state,partner_since,fragrance_free,outdoor_use,company_in_good_standing,product_url
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,,UniGreen Neutral Cleaner/Deodorizer,Unitech Specialty Products LLC,Brooklyn,New York,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqQGAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,,Virdivis FB-1000,"Maria Beug-Deeb, Inc.",Roswell,Georgia,2025,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04SJ0000087HKTYA2
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,,Workhorse,Globe Chemical Company,Avondale Estates,Georgia,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupjOAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,,"WOW Peroxi Power Multi-Surface Cleaner, Degreaser & Stain Remover","Kinzua Environmental, Inc.",Cleveland,Ohio,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupoWAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,,XP Urine Stain and Odor Remover,Sanitation Products of America,Tallahassee,Florida,2015,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000002KthZAAS
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,121749,PO2WER,"State Industrial Products, Inc.",Mayfield Heights,Ohio,2002,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000006dZdwAAE
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,124913,Neutron's Eco-Power All Purpose Cleaner,"State Industrial Products, Inc.",Mayfield Heights,Ohio,2002,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqTxAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,124914,Neutron's Eco-Power All Purpose Cleaner,"State Industrial Products, Inc.",Mayfield Heights,Ohio,2002,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqTxAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,125336,Neutron's Eco-Power All Purpose Cleaner,"State Industrial Products, Inc.",Mayfield Heights,Ohio,2002,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqTxAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,127915,ReadyClean Cleaner Degreaser,"State Industrial Products, Inc.",Mayfield Heights,Ohio,2002,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004o6sQAAQ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,183902BUT,Go Green Neutral All Purpose Cleaner 71,Butler Chemicals Inc.,Anaheim,California,2012,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003BZfXAAW
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,183904,All Purpose Neutral Cleaner,"Maintex, Inc.",City of Industry,California,2010,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000002DrjgAAC
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,1839BRDY,Brady #9 Neutral All Purpose Cleaner,Brady Industries,Las Vegas,Nevada,2011,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000012qsvAAA
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,184004,Multi-Use Oxy Cleaner,"Maintex, Inc.",City of Industry,California,2010,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000002DrjlAAC
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,1842BRDY,Brady #1 Mild Acid Restroom Cleaner,Brady Industries,Las Vegas,Nevada,2011,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000012qs2AAA
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20142,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20143,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20144,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20146,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20147,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20148,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20150,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20152,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20153,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20154,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20156,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20159,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20160,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,20161,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,2101,Focus MP 11 Multi-Purpose Cleaner,American Cleaning Solutions,Long Island City,New York,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupiMAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,2111,Focus NC 111 Neutral Cleaner,American Cleaning Solutions,Long Island City,New York,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupplAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,21112,Focus NC 111 RTU Neutral Cleaner,American Cleaning Solutions,Long Island City,New York,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqYSAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,2116,Focus MP 11 RTU Multi-Purpose Cleaner,American Cleaning Solutions,Long Island City,New York,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupzhAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,21277,Clean & Green Super Concentrate,"Biosolutions, LLC",Grand Haven,Michigan,2006,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupglAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,26500000132QT,Greenscapes Cleaner & Degreaser,QuestSpecialty Corporation,Brenham,Texas,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wupn0AAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,26500000141GL,Greenscapes Cleaner & Degreaser,QuestSpecialty Corporation,Brenham,Texas,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wupn0AAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,27200000141GL,Greenscapes Concentrated Neutral Cleaner,QuestSpecialty Corporation,Brenham,Texas,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wupn1AAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,29800000132QT,Greenscapes Oxygenated Cleaner & Degreaser,QuestSpecialty Corporation,Brenham,Texas,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wupn3AAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,29800000141GL,Greenscapes Oxygenated Cleaner & Degreaser,QuestSpecialty Corporation,Brenham,Texas,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wupn3AAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,305373,Krud Kutter Kitchen Degreaser,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000000wUcxAAE
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,350551,Rust-Oleum Rocksolid Composite Deck Stain Remover,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004u8DvAAI
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,352263,Krud Kutter Pro Concentrated Cleaner Degreaser,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KiBPAA0
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,396268,Refillable Ultra Powered Concentrate Multi-Purpose Cleaner,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04SJ000001FucRYAS
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,396269,Refillable Ultra Powered Concentrate Bathroom Cleaner,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04SJ000001FjqiYAC
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,41066 10470,e-clean Spray Cleaner,Bullen Companies,Folcroft,Pennsylvania,2006,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wuph2AAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,43859072,Champion SprayOn Green World N All-Purpose Cleaner,Chase Products Co.,Broadview,Illinois,2009,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqMcAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,533006,Enviro Sink Pac,WAXIE Sanitary Supply,San Diego,California,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wuq50AAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,57810041,Nattura Enviro Neutral Cleaner,"Midlab, Inc.",Athens,Tennessee,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000000uJgXAAU
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,63318,CloroxPro® Clorox® EcoClean All-Purpose Cleaner,Clorox Company,Oakland,California,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000000zdTzAAI
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,6340,Focus Safe 2 Clean II RTU,American Cleaning Solutions,Long Island City,New York,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqWDAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,66197,CloroxPro® Clorox® EcoClean All-Purpose Cleaner,Clorox Company,Oakland,California,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000000zdTzAAI
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,793000NIB2239,SKILCRAFT Multipurpose Cleaner,LightHouse for the Blind and Visually Impaired SF,San Francisco,California,2019,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000004aID8AAM
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,903973,Tough Green Enviro Cleaner/Degreaser,Multi-Clean,Shoreview,Minnesota,2007,,,,https://www.epa.gov/saferchoice/products#search=a04i000000WuphFAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,903973PL,Tough Green Enviro-Cleaner & Degreaser,Fikes Products,Kent,Washington,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wupv7AAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,903975,Tough Green Enviro Cleaner/Degreaser,Multi-Clean,Shoreview,Minnesota,2007,,,,https://www.epa.gov/saferchoice/products#search=a04i000000WuphFAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,903977,Tough Green Enviro Cleaner/Degreaser,Multi-Clean,Shoreview,Minnesota,2007,,,,https://www.epa.gov/saferchoice/products#search=a04i000000WuphFAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,908732,#3 Eliminator 3 Spray n' Wipe Cleaner,Multi-Clean,Shoreview,Minnesota,2007,,,,https://www.epa.gov/saferchoice/products#search=a04i000000WuphDAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,908972,#70 Tough Green Enviro Cleaner/Degreaser,Multi-Clean,Shoreview,Minnesota,2007,,,,https://www.epa.gov/saferchoice/products#search=a04i000000WuphEAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,9680,Focus Safe 2 Clean II,American Cleaning Solutions,Long Island City,New York,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqPsAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,9871,Earth-Gard HyperOX Multi-Purpose Cleaner,"Fuller Industries, LLC",Great Bend,Kansas,2009,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupyNAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,9871,Hydrogen Peroxide Cleaner,"Fuller Industries, LLC",Great Bend,Kansas,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqZaAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,A0215490,Enviro-Kleen,Auto-Chlor Systems,Memphis,Tennessee,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000000wZyuAAE
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,A0670,Green Kleen GK-6 All Purpose Cleaner,Auto-Chlor Systems,Memphis,Tennessee,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wuq2KAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,A0679128,Citru-Kleen,Auto-Chlor Systems,Memphis,Tennessee,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqBPAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,A0679250,Citru-Kleen,Auto-Chlor Systems,Memphis,Tennessee,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqBPAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,A4671225,Green Kleen GK-2 Glass & Surface Cleaner,Auto-Chlor Systems,Memphis,Tennessee,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqBQAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,B194,SB2799 All Purpose Hard Surface Cleaner,Shore Corporation,Ambridge,Pennsylvania,2022,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000002fTPDAA2
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,F378822,Fresh Breeze Neutral pH Cleaner,"Fuller Industries, LLC",Great Bend,Kansas,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqFhAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,F456022,Glass & Multi-Surface Cleaner,"Fuller Industries, LLC",Great Bend,Kansas,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupyLAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,F690228,Tru-Mix DC2 #2 Neutral Cleaner,"Fuller Industries, LLC",Great Bend,Kansas,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqZcAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,F690928,Tru-Mix DC2 #9 All Purpose Cleaner,"Fuller Industries, LLC",Great Bend,Kansas,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqZbAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,F691028,Tru-Mix DC2 #10 Speed Spray Power Cleaner,"Fuller Industries, LLC",Great Bend,Kansas,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqZYAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,GC0141,Green Choice Peroxide Concentrate,"Crown Chemical, Inc.",CRESTWOOD,Illinois,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wuq3SAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,GP103,Green Performance GP103 Brite All Purpose Cleaner,Chemco Products Company,Paramount,California,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupnaAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,GP106,Green Performance GP106 Neutral Cleaner,Chemco Products Company,Paramount,California,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupncAAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,GP107,Green Performance GP107 Peroxide Cleaner,Chemco Products Company,Paramount,California,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupqMAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,GS1,Foot Hold,"SLIPNOT, LLC",Detroit,Michigan,2022,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d0000022uxuAAA
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,KR012,Krud Kutter Tough Task Remover,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqUWAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,KR086,Krud Kutter Tough Task Remover,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqUWAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,KR324,Krud Kutter Tough Task Remover,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqUWAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,KR642,Krud Kutter Tough Task Remover,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqUWAAZ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,M12444,Envision,"Momar, Inc.",Atlanta,Georgia,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wupl8AAB
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,M12929,Neutrox Neutral Cleaner Concentrate with Peroxide,"Momar, Inc.",Atlanta,Georgia,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuphXAAR
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,NL269,Marvalosa Lavender,Nyco Products Co.,Countryside,Illinois,2011,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqFrAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,S19454,Uline Lavender Multi Purpose Cleaner,Uline,Pleasant Prairie,Wisconsin,2013,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqUzAAJ
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,VF995,Booyah Clean Farmer's Choice Cleaner Degreaser,"Wechem, Inc.","Harahan,",Louisiana,2015,,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003msDFAAY
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,VF99G1,Booyah Clean Farmer's Choice Cleaner Degreaser,"Wechem, Inc.","Harahan,",Louisiana,2015,,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003msDFAAY
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,VL98G1,Booyah Clean Deck Cleaner,"Wechem, Inc.","Harahan,",Louisiana,2015,,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003msBxAAI
Safer Choice,Industrial/Institutional Product,All-Purpose Cleaners,,,VL98Q1,Booyah Clean Deck Cleaner,"Wechem, Inc.","Harahan,",Louisiana,2015,,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003msBxAAI
Safer Choice,Industrial/Institutional Product,Appliance Cleaners,6.53429E+11,,,Enviro Klean® Klean 'N Release Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004WVwyAAG
Safer Choice,Industrial/Institutional Product,Appliance Cleaners,6.53429E+11,,,Enviro Klean® Klean 'N Release Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004WVwyAAG
Safer Choice,Industrial/Institutional Product,Appliance Cleaners,,,,Virdivis FB-1000,"Maria Beug-Deeb, Inc.",Roswell,Georgia,2025,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04SJ0000087HKTYA2
Safer Choice,Industrial/Institutional Product,Appliance Cleaners,,,41041,Enviro Klean® Klean 'N Release Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004WVwyAAG
Safer Choice,Industrial/Institutional Product,Appliance Cleaners,,,4107101GAL,Enviro Klean® Klean 'N Release Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004WVwyAAG
Safer Choice,Industrial/Institutional Product,Appliance Cleaners,,,4107101GALCS,Enviro Klean® Klean 'N Release Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004WVwyAAG
Safer Choice,Industrial/Institutional Product,Appliance Cleaners,,,4107105GAL,Enviro Klean® Klean 'N Release Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004WVwyAAG
Safer Choice,Industrial/Institutional Product,Athletic Field Paints,,,,BriteStripe Ultra Friendly White,Pioneer Manufacturing Co.,Cleveland,Ohio,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000Wupp7AAB
Safer Choice,Industrial/Institutional Product,Athletic Field Paints,,,,GameDay Ultra Friendly White,Pioneer Manufacturing Co.,Cleveland,Ohio,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupvqAAB
Safer Choice,Industrial/Institutional Product,Athletic Field Paints,,,,StarLine Ultra Friendly White,Pioneer Manufacturing Co.,Cleveland,Ohio,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupvrAAB
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,25469037343,,,SMARTPOWER Dishmachine Detergent Specialty,"Ecolab, Inc.",Saint Paul,Minnesota,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004WUqZAAW
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,42523001768,,,GS 3000 Solid Machine Dish Detergent (GS3000),"Envirochem, Inc.",SOUTH RIVER,New Jersey,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupmhAAB
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,4.00011E+11,,,Power Green,Noble Chemical,Lancaster,Pennsylvania,2021,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d00000637VlAAI
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.49174E+11,,,Wave Auto Dishwasher Gel - Lavender,Earth Friendly Products,Cypress,California,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuppgAAB
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.49174E+11,,,WaveJet Rinse Aid,Earth Friendly Products,Cypress,California,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupphAAB
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.49174E+11,,,Wave Auto Dishwasher Gel - Free & Clear,Earth Friendly Products,Cypress,California,2008,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqHIAAZ
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.49175E+11,,,ECOS Pro Wave Automatic Dishwasher Detergent Free & Clear,Earth Friendly Products,Cypress,California,2008,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000009vFPkAAM
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.49175E+11,,,ECOS Pro Wave Automatic Dishwasher Detergent Free & Clear,Earth Friendly Products,Cypress,California,2008,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000009vFPkAAM
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.84331E+11,,,Solid Green 98 Dish Machine Detergent NP,"Sunburst Chemicals, Inc.",Minneapolis,Minnesota,2001,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000002pjVeAAI
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.84332E+11,,,Solid Green 99 Dish Machine Detergent NP,"Sunburst Chemicals, Inc.",Minneapolis,Minnesota,2001,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuprxAAB
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.84332E+11,,,Solid Green 95 Aluminum Safe Dishwash,"Sunburst Chemicals, Inc.",Minneapolis,Minnesota,2001,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupxBAAR
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.84332E+11,,,Solid Green 34 Silverware Presoak,"Sunburst Chemicals, Inc.",Minneapolis,Minnesota,2001,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuprwAAB
Safer Choice,Industrial/Institutional Product,Automatic Dishwasher Products,7.98975E+11,,,Value Green Flatware Presoak,"Value Products, Inc.",Stockton,California,2009,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqVlAAJ
